Job ID,Agency,Posting Type,Total Positions,Civil Service Title,Title Classification,Level,Job Category,Full-Time/Part-Time indicator,Career Level,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Hours/Shift,Residency Requirement,Posting Date,Job Postings Year
595625,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,0,Constituent Services & Community Programs,P,Student,15.5,16,Hourly,28th Street,HIV Programs,TBD,Hybrid,7/31/23,2023
583833,ADMIN FOR CHILDREN'S SVCS,Internal,4,COMMUNITY ASSOCIATE,Non-Competitive-5,M1,Social Services,P,Experienced (non-manager),20.9814,30,Hourly,William Street,Manhattan Boro Office (DCP),20 Hours Per Week,Hybrid,9/29/23,2023
608783,DEPARTMENT OF CORRECTION,Internal,3,AGENCY ATTORNEY,Non-Competitive-5,M1,Legal Affairs,F,Experienced (non-manager),88708,88708,Annual,Astoria,Office of Trials,TBD,Not required,9/29/23,2023
567051,DEPT OF ENVIRONMENT PROTECTION,External,1,ADMINISTRATIVE MANAGER,Competitive-1,M0,Administration & Human Resources,F,Manager,80931,208826,Annual,Harding Expressway,BWT - ADMINISTRATION/PERSONNEL,35 Hours Per Week,Required,1/9/23,2023
603661,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),73029,107348,Annual,Staten Islands,FIA Operations-NM,TBD,Not required,9/11/23,2023
616676,HOUSING PRESERVATION & DVLPMNT,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),75000,75000,Annual,Gold Street,Human Resources,TBD,Required,11/21/23,2023
599852,HRA/DEPT OF SOCIAL SERVICES,Internal,11,ELIGIBILITY SPECIALIST,Competitive-1,M1,Social Services,F,Experienced (non-manager),41248,62333,Annual,Jamaica,Constituent Services-NM,35 Hours Per Week,Required,11/6/23,2023
611202,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,84000,Annual,28th Street,Medical Services,TBD,Required,10/17/23,2023
608339,DEPT OF YOUTH & COMM DEV SRVS,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,91768,Annual,William Street,"BUDG, SYS MAG, & INS COMPL",TBD,Required,10/5/23,2023
590620,HRA/DEPT OF SOCIAL SERVICES,Internal,1,AGENCY ATTORNEY,Non-Competitive-5,M1,Administration & Human Resources,F,Experienced (non-manager),79620,91563,Annual,World Trade Center,Office Of Legal Affairs-NM,40 hours per week,Not required,9/28/23,2023
608795,ADMIN FOR CHILDREN'S SVCS,External,1,AGENCY ATTORNEY,Non-Competitive-5,M1,Legal Affairs,F,Experienced (non-manager),71423,107032,Annual,William Street,Employment Law Unit (Gc),TBD,Not required,11/13/23,2023
550774,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),94715,115000,Annual,Corona,CHIEF FINANCIAL OFFICER,35 Hours Per Week,Required,9/16/22,2022
607447,DEPT. OF HOMELESS SERVICES,External,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,M1,Social Services,F,Experienced (non-manager),102292,163512,Annual,Beaver Street,Budget,40 hours per week,Required,10/18/23,2023
556767,DEPT OF ENVIRONMENT PROTECTION,External,2,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,M1,"Policy, Research & Analysis",F,Experienced (non-manager),53702,115000,Annual,Corona,OFFICE OF PURCHASING MGMT,35 Hours Per Week,Not required,10/25/22,2022
610196,HOUSING PRESERVATION & DVLPMNT,Internal,1,COMMUNITY ASSOCIATE,Non-Competitive-5,1,Constituent Services & Community Programs,F,Entry-Level,41887,48170,Annual,Gold Street,Moderate Rehab Program,TBD,Required,10/6/23,2023
596483,DEPARTMENT FOR THE AGING,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,67983,Annual,125TH Street,Senior Employment,TBD,Required,10/13/23,2023
527825,NYC HOUSING AUTHORITY,Internal,1,CARETAKER (HA),Labor-3,1,Building Operations & Maintenance,F,Entry-Level,31836,46278,Annual,Manhattan,Manhattan Property Management,TBD,Not required,4/13/23,2023
554377,DEPT OF ENVIRONMENT PROTECTION,Internal,8,ENVIRONMENTAL ENGINEERING INTE,Competitive-1,1,"Engineering, Architecture, & Planning",F,Entry-Level,51413,59125,Annual,Corona,SHAFT MAINTENANCE,TBD,Not required,10/25/22,2022
596520,DEPT OF DESIGN & CONSTRUCTION,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Communications & Intergovernmental Affairs,F,Experienced (non-manager),59116,77250,Annual,Queens,OCP/OCON/INFRA,35 Hours Per Week,Required,9/6/23,2023
564037,DEPT OF ENVIRONMENT PROTECTION,Internal,1,CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),80557,111917,Annual,Harding Expressway,COLLECTIONS ENGINEERING,35 Hours Per Week,Not required,1/11/23,2023
550629,DEPARTMENT OF TRANSPORTATION,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),84451,113550,Annual,Water Street,Franchise/Concessions/Consents,35 Hours Per Week,Required,9/19/22,2022
596707,DEPT OF HEALTH/MENTAL HYGIENE,External,1,POISON INFORMATION SPECIALIST,Competitive-1,M1,"Technology, Data & Innovation",F,Experienced (non-manager),96986,108397,Annual,First Avenue,Poison Control Center,TBD,Not required,10/18/23,2023
590922,DEPARTMENT OF TRANSPORTATION,External,1,ASSISTANT CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),62370,93587,Annual,Water Street,Bridge Repair/Flags,40 hours per week,Not required,7/11/23,2023
616036,NYC HOUSING AUTHORITY,External,1,AGENCY ATTORNEY,Non-Competitive-5,M1,Legal Affairs,F,Experienced (non-manager),100053,110000,Annual,Policy,Law Dept-Legal Counsel,TBD,Not required,11/21/23,2023
585510,DEPT OF YOUTH & COMM DEV SRVS,External,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,1,"Finance, Accounting, & Procurement",P,Entry-Level,15.5,19.9,Hourly,William Street,Agency Payment Unit (APU),20 Hours Per Week,Hybrid,11/15/23,2023
615592,DEPT OF PARKS & RECREATION,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,91768,Annual,Flushing Meadow,QN REC AQUATIC CENTER,TBD, New York City residency is required. ,11/16/23,2023
588705,DEPT OF ENVIRONMENT PROTECTION,Internal,6,INSTRUMENTATION SPECIALIST,Competitive-1,1,"Engineering, Architecture, & Planning",F,Entry-Level,58615,60764,Annual,Harding Expressway,BWT - ADMINISTRATION/PERSONNEL,35 Hours Per Week,Required,6/4/23,2023
594935,BRONX DISTRICT ATTORNEY,External,2,ASSISTANT DISTRICT ATTORNEY (S,Exempt-4,M0,Constituent Services & Community Programs,F,Manager,135000,165000,Annual,Bronx,Assistant District Attorney,TBD,New York City residency is required.,8/24/23,2023
593019,DEPT OF HEALTH/MENTAL HYGIENE,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Health,F,Experienced (non-manager),59116,65000,Annual,28th Street,OEA - GOVERNMENT AFFAIRS,TBD,Required,11/27/23,2023
556566,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE CITY PLANNER,Competitive-1,M2,"Finance, Accounting, & Procurement",F,Executive,80931,208826,Annual,Harding Expressway,BWT - ADMINISTRATION/PERSONNEL,35 Hours Per Week,Not required,10/26/22,2022
599792,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,M0,Administration & Human Resources,F,Manager,94715,120000,Annual,16Th Street,Adult Protective Services-NM,TBD,Required,10/11/23,2023
589334,LAW DEPARTMENT,External,3,PARALEGAL AIDE,Competitive-1,M1,Legal Affairs,F,Experienced (non-manager),47203,66054,Annual,Church Street,Special Federal Litigation-F,35 Hours Per Week,Required,6/23/23,2023
590309,DEPT OF ENVIRONMENT PROTECTION,Internal,1,CONSTRUCTION PROJECT MANAGER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),78745,133496,Annual,Corona,HAZARDOUS MTRLS. RTK PROGRAM,TBD,Not required,6/16/23,2023
596425,DEPT OF HEALTH/MENTAL HYGIENE,External,1,IT PROJECT SPECIALIST,Non-Competitive-5,M0,"Health Technology, Data & Innovation",TBD,Manager,75000,122917,Annual,28th Street,IT Strategy Project Management,TBD,Not required,8/7/23,2023
595834,HRA/DEPT OF SOCIAL SERVICES,Internal,4,ASSOCIATE JOB OPPORTUNITY SPEC,Competitive-1,M1,Social Services,F,Experienced (non-manager),56677,65179,Annual,World Trade Center,FIA Operations-NM,40 hours per week,Not required,7/31/23,2023
615058,BRONX DISTRICT ATTORNEY,External,1,ASSISTANT DISTRICT ATTORNEY (S,Exempt-4,M1,Legal Affairs,F,Experienced (non-manager),80440,167610,Annual,Bronx,Assistant District Attorney,TBD,New York City residency is required.,11/6/23,2023
552517,DEPARTMENT OF TRANSPORTATION,Internal,1,CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),80557,111917,Annual,Water Street,Quality Assurance,35 Hours Per Week,Not required,9/29/22,2022
601774,DEPT OF YOUTH & COMM DEV SRVS,External,1,ADMIN COMMUNITY RELATIONS SPEC,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),64749,134280,Annual,Lafayette Street,COMPASS ELEMENTARY,35 Hours Per Week,Required,10/13/23,2023
594208,DEPT OF RECORDS & INFO SERVICE,Internal,2,PUBLIC RECORDS OFFICER,Competitive-1,M1,"Policy, Research & Analysis",TBD,Experienced (non-manager),26.3716,30.3273,Hourly,Queens,Municipal Records Center,35 Hours Per Week,Hybrid,11/1/23,2023
605964,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Health Policy, Research & Analysis",F,Experienced (non-manager),103026,126956,Annual,28th Street,MHY Surveil Monitor & Eval,TBD,Required,9/19/23,2023
601827,DEPT OF HEALTH/MENTAL HYGIENE,External,1,INVESTIGATOR,Competitive-1,M1,Health,F,Experienced (non-manager),45329,51500,Annual,NYC - All Boroughs,Child Care,TBD,Required,9/7/23,2023
607175,DEPT OF DESIGN & CONSTRUCTION,External,1,ADM CONSTRUCTION PRJ MGR-NM,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),58682,134570,Annual,Queens,SSS/Environmental+Hazmat,35 Hours Per Week,Not required,9/27/23,2023
607898,HUMAN RIGHTS COMMISSION,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,74000,Annual,Brooklyn,Comm.Rel.Bureau-Central,TBD,Required,9/26/23,2023
614019,BRONX DISTRICT ATTORNEY,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Communications & Intergovernmental Affairs,F,Experienced (non-manager),67938,67938,Annual,161st Street,Support Staff,TBD,Not required,10/30/23,2023
591401,DEPT OF DESIGN & CONSTRUCTION,Internal,1,PROJECT MANAGER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),62370,71726,Annual,Queens,PUB BLDGS/CPD/CULTRAL INSTITNS,35 Hours Per Week,Required,8/18/23,2023
601485,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),82506,94882,Annual,28th Street,MIRH Newborn Home Visiting,TBD,Required,8/29/23,2023
592729,HRA/DEPT OF SOCIAL SERVICES,External,1,INVESTIGATOR(DISCP)(ONLY FOR P,Pending Classification-2,M1,Social Services,F,Experienced (non-manager),65797,75666,Annual,Broadway,DSS ACCOUNTABILITY OFFICE NM,40 hours per week,Required,7/18/23,2023
598061,DEPT OF ENVIRONMENT PROTECTION,External,7,ASSISTANT CIVIL ENGINEER,Competitive-1,1,"Technology, Data & Innovation",TBD,Entry-Level,62370,93587,Annual,Harding Expressway,PROCESS SUPPORT & COMPLIANCE,35 Hours Per Week,Not required,8/13/23,2023
470567,DEPT OF HEALTH/MENTAL HYGIENE,External,1,COMPUTER ASSOC (SOFTWARE),Competitive-1,M1,"Technology, Data & Innovation",F,Experienced (non-manager),71707,96898,Annual,Worth Street.,Child Care,TBD,Not required,7/19/23,2023
573682,FINANCIAL INFO SVCS AGENCY,Internal,1,CUSTOMER INFORMATION REP,Competitive-1,M1,"Technology, Data & Innovation",F,Experienced (non-manager),37413,60310,Annual,Manhattan,Adm/User Support,35 Hours Per Week,Required,2/8/23,2023
590235,DEPT OF ENVIRONMENT PROTECTION,External,1,ELECTRICAL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),74041,107227,Annual,Harding Expressway,ELECTRICAL DESIGN,TBD,Not required,6/28/23,2023
606167,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,PUBLIC HEALTH EDUCATOR,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),62282,75000,Annual,28th Street,"Maternal, Infant, & Repr. Hlth",TBD,Required,9/26/23,2023
558344,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE ENGINEER,Competitive-1,M0,"Engineering, Architecture, & Planning",F,Manager,64922,173486,Annual,Harding Expressway,PLANNING & ANALYSIS,35 Hours Per Week,Not required,11/15/22,2022
599536,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE ENGINEER,Competitive-1,M0,"Engineering, Architecture, & Planning",F,Manager,100000,146260,Annual,Corona,DISTRIBUTION MANAGEMENT,TBD,Not required,9/20/23,2023
559011,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSISTANT MECHANICAL ENGINEER,Competitive-1,1,"Engineering, Architecture, & Planning",F,Entry-Level,57078,85646,Annual,Corona,Air Resource/Asbestos,35 Hours Per Week,Not required,11/15/22,2022
565826,DEPT OF ENVIRONMENT PROTECTION,External,1,PROCUREMENT ANALYST,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),60010,100875,Annual,Corona,CONTRACT ADMINISTRATION - IFA,35 Hours Per Week,Required,1/9/23,2023
595903,HRA/DEPT OF SOCIAL SERVICES,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),58695,83326,Annual,World Trade Center,Budget Administration-NM,40 hours per week,Required,8/1/23,2023
595626,CIVILIAN COMPLAINT REVIEW BD,External,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,0,Legal Affairs,P,Student,15.5,19.9,Hourly,Church Street,Civilian Complaint Review Bd,TBD,Hybrid,11/13/23,2023
552231,DEPT OF ENVIRONMENT PROTECTION,External,4,ENGINEERING TECHNICIAN,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),49003,72195,Annual,Wards Island,COMPLIANCE MONITORING,35 Hours Per Week,Required,9/29/22,2022
591714,DEPT OF DESIGN & CONSTRUCTION,External,1,ADM ENGINEER (NON MGRL),Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),58682,134570,Annual,Queens,INFRA/CONST.MGMT5/BKLYN/SEC1,35 Hours Per Week,Not required,9/21/23,2023
601668,DEPARTMENT OF CORRECTION,Internal,5,INVESTIGATOR (DISCIPLINE) (DOC,Non-Competitive-5,M1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),63560,63560,Annual,Hazen Street,Intelligence Bureau,TBD,Not required,8/31/23,2023
616556,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,COMMUNITY ASSOCIATE,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),41887,51500,Annual,NYC - All Boroughs,Child Care,TBD,Required,11/20/23,2023
583609,DEPT. OF HOMELESS SERVICES,External,1,ADMINISTRATIVE ARCHITECT,Competitive-1,M0,"Engineering, Architecture, & Planning",F,Manager,82000,90000,Annual,Beaver Street,Facilities and Logistics Admin,40 hours per week,Not required,5/16/23,2023
583082,DEPT OF ENVIRONMENT PROTECTION,Internal,1,COMPUTER ASSOC (SOFTWARE),Competitive-1,M1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),66597,92323,Annual,Staten Islands,Dept of Environment Protection,TBD,Not required,4/23/23,2023
578069,DEPT OF ENVIRONMENT PROTECTION,External,1,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,M0,"Engineering, Architecture, & Planning",F,Manager,64922,173486,Annual,Staten Islands,UPSTATE CAPITAL CONSTR. - IFA,TBD,Not required,3/19/23,2023
586617,ADMIN FOR CHILDREN'S SVCS,External,1,STAFF ANALYST,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),53797,73243,Annual,William Street,Asst Comm Payments (Finance),TBD,Required,11/3/23,2023
603575,DEPT OF DESIGN & CONSTRUCTION,Internal,2,IT AUTOMATION AND MONITORING E,Pending Classification-2,M1,"Technology, Data & Innovation",TBD,Experienced (non-manager),75000,113736,Annual,Queens,T+I/APPLICATIONS DEVELOPMENT,35 Hours Per Week,Not required,9/8/23,2023
582395,DEPARTMENT OF TRANSPORTATION,Internal,2,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,0,"Engineering, Architecture, & Planning",F,Student,15.5,19.9,Hourly,Water Street,Bridge Inspection,35 Hours Per Week,Hybrid,4/12/23,2023
573120,DEPT OF ENVIRONMENT PROTECTION,Internal,1,MARINE OILER,Competitive-1,M0,"Public Safety, Inspections, & Enforcement",F,Manager,68962,68962,Annual,Wards Island,Marine Section,40 hours per week,Required,3/24/23,2023
500566,FINANCIAL INFO SVCS AGENCY,Internal,1,IT AUTOMATION AND MONITORING E,Non-Competitive-5,M1,"Technology, Data & Innovation",F,Experienced (non-manager),75000,95000,Annual,Manhattan,Ops/FS/Bus Team/DOE,40 hours per week,Not required,2/10/22,2022
583086,DEPT OF ENVIRONMENT PROTECTION,Internal,1,COMPUTER SPECIALIST (SOFTWARE),Competitive-1,M1,"Technology, Data & Innovation",F,Experienced (non-manager),81951,102136,Annual,Staten Islands,Dept of Environment Protection,TBD,Not required,4/23/23,2023
606299,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,1,Constituent Services & Community Programs,F,Entry-Level,70087,70087,Annual,28th Street,Viral Hepatitis Program,TBD,Required,9/22/23,2023
602949,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CLERICAL ASSOCIATE,Competitive-1,M1,Health,F,Experienced (non-manager),35895,50000,Annual,Worth Street.,Healthy Homes Progam,TBD,Required,9/6/23,2023
615147,TAXI & LIMOUSINE COMMISSION,Internal,6,AGENCY ATTORNEY,Non-Competitive-5,M1,Legal Affairs,F,Experienced (non-manager),69090,79454,Annual,LIC,Prosecution Division,TBD,Not required,11/24/23,2023
614761,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CLERICAL ASSOCIATE,Competitive-1,M1,Administration & Human Resources,P,Experienced (non-manager),21.7641,28.5,Hourly,47TH Street,TB Administration,TBD,Hybrid,11/6/23,2023
610530,DEPT OF HEALTH/MENTAL HYGIENE,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,60000,Annual,28th Street,HIV/AIDS Hopwa,TBD,Required,10/23/23,2023
577323,DEPARTMENT OF CORRECTION,External,1,ASSOCIATE COMMISSIONER (DOC),Non-Competitive-5,M2,"Technology, Data & Innovation",F,Executive,180000,190000,Annual,Astoria,Information Systems-Admin,TBD,Required,3/7/23,2023
583921,BOROUGH PRESIDENT-BRONX,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),54100,83981,Annual,Bronx,Borough President - Bronx,TBD,Required,4/20/23,2023
610127,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,Health,F,Experienced (non-manager),82506,82506,Annual,28th Street,CHECW-OFF. OF DEP. COMM.,TBD,Required,10/11/23,2023
593811,OFFICE OF THE COMPTROLLER,Internal,1,CLAIM SPECIALIST,Competitive-1,M1,Legal Affairs,F,Experienced (non-manager),55816,64188,Annual,Centre Street,Law and Adjustment,TBD,Required,9/17/23,2023
602068,DEPT OF HEALTH/MENTAL HYGIENE,External,1,PUBLIC HEALTH ADVISER,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),51528,59257,Annual,28th Street,STI Programs,TBD,Required,9/7/23,2023
595362,HRA/DEPT OF SOCIAL SERVICES,Internal,7,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),56677,65179,Annual,16Th Street,FIA Operations-NM,40 hours per week,Not required,7/27/23,2023
604725,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSISTANT ENVIRONMENTAL ENGINE,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),62370,93587,Annual,Corona,FILTRATION AVOIDANCE,TBD,Not required,11/13/23,2023
589850,DEPT OF ENVIRONMENT PROTECTION,External,1,MACHINIST'S HELPER,Competitive-1,1,Building Operations & Maintenance,F,Entry-Level,35.21,40.97,Hourly,180th Street,QUEENS REPAIRS,TBD,Hybrid,10/18/23,2023
